prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-3C-01,20713471,-1194,16018,-386,19,-101,45
FF-0F-3D-01,20779007,-1642,15864,-8,19,-101,45
FF-0F-3E-01,20844543,-1588,15882,-156,-37,-44,-236
FF-0F-3F-01,20910079,-1680,15974,-396,-37,-44,-236
FF-0F-40-01,20975615,-1636,15920,-234,-98,-36,-518
FF-0F-41-01,21041151,-688,16188,-674,-98,-36,-518
FF-0F-42-01,21106687,-2156,16090,64,-228,-98,-920
FF-0F-43-01,21172223,-2328,15930,-428,-228,-98,-920
FF-0F-44-01,21237759,-1940,16234,138,-360,-134,-1325
FF-0F-45-01,21303295,-290,16568,-1338,-360,-134,-1325
FF-0F-46-01,21368831,-4300,16430,-790,-474,-63,-1550
FF-0F-47-01,21434367,-6422,15648,1280,-474,-63,-1550
FF-0F-48-01,21499903,-6264,15698,2026,-367,163,-1112
FF-0F-49-01,21565439,-4628,16272,1088,-367,163,-1112
FF-0F-4A-01,21630975,-4304,16836,738,-367,163,-1112
FF-0F-4B-01,21696511,-4974,16498,1194,-133,-76,-224
FF-0F-4C-01,21762047,-4348,16318,474,-133,-76,-224
FF-0F-4D-01,21827583,-4330,16184,870,105,16,354
FF-0F-4E-01,21893119,-4206,15944,378,105,16,354
FF-0F-4F-01,21958655,-3648,16048,-234,264,21,834
FF-0F-50-01,22024191,-3110,16014,-98,264,21,834
FF-0F-51-01,22089727,-2718,15954,12,275,32,1096
FF-0F-52-01,22155263,-1878,15956,-202,275,32,1096
FF-0F-53-01,22220799,-1932,15962,200,218,104,987
FF-0F-54-01,22286335,-2040,16042,152,218,104,987
FF-0F-55-01,22351871,-1718,15860,48,181,100,684
FF-0F-56-01,22417407,-1424,15712,-746,181,100,684
FF-0F-57-01,22482943,-1890,16052,-86,160,34,326
FF-0F-58-01,22548479,-2116,16196,-206,160,34,326
FF-0F-59-01,22614015,-2348,16294,-626,75,151,-9
FF-0F-5A-01,22679551,-2358,16266,-322,75,151,-9
FF-0F-5B-01,22745087,-2208,16262,-420,-16,68,-109
FF-0F-5C-01,22810623,-1858,16194,-428,-16,68,-109
FF-0F-5D-01,22876159,-1548,16096,-230,-114,-191,-207
FF-0F-5E-01,22941695,-2314,15632,-466,-114,-191,-207
FF-0F-5F-01,23007231,-2134,15732,-464,-193,-293,-471
FF-0F-60-01,23072767,-1432,15722,-908,-193,-293,-471
FF-0F-61-01,23138303,-1380,16138,-212,-357,-167,-858
FF-0F-62-01,23203839,-3532,16154,1024,-357,-167,-858
FF-0F-63-01,23269375,-3974,16194,1216,-401,-124,-1188
FF-0F-64-01,23334911,-3120,15954,-142,-401,-124,-1188
FF-0F-65-01,23400447,-4046,16000,346,-317,-285,-1151
FF-0F-66-01,23465983,-4374,15828,436,-317,-285,-1151
FF-0F-67-01,23531519,-6164,16188,1788,-317,-285,-1151
FF-0F-68-01,23597055,-4938,16334,500,-317,-285,-1151
FF-0F-69-01,23662591,-4844,16350,50,-317,-285,-1151
FF-0F-6A-01,23728127,-4904,16298,532,-48,31,-144
FF-0F-6B-01,23793663,-4920,16348,766,-48,31,-144
FF-0F-6C-01,23859199,-4476,16206,698,49,217,479
FF-0F-6D-01,23924735,-3826,16022,256,49,217,479
FF-0F-6E-01,23990271,-3606,16108,534,207,178,994
FF-0F-6F-01,24055807,-3346,16094,382,207,178,994
FF-0F-70-01,24121343,-2726,15988,474,330,170,1142
FF-0F-71-01,24186879,-2204,15780,534,330,170,1142
FF-0F-72-01,24252415,-1840,15742,-902,384,-50,1056
FF-0F-73-01,24317951,-1560,16070,-706,384,-50,1056
FF-0F-74-01,24383487,-1430,15714,-418,279,-42,730
FF-0F-75-01,24449023,-1578,15738,-718,279,-42,730
FF-0F-76-01,24514559,-1836,16042,-164,158,200,291
FF-0F-77-01,24580095,-1960,16118,-548,158,200,291
FF-0F-78-01,24645631,-2376,16374,-444,77,468,-34
FF-0F-79-01,24711167,-2680,16496,-256,77,468,-34
FF-0F-7A-01,24776703,-2840,16436,20,22,466,-141
FF-0F-7B-01,24842239,-2616,16302,-200,22,466,-141
FF-0F-7C-01,24907775,-2382,16072,-630,8,21,-77
FF-0F-7D-01,24973311,-1952,15856,-868,8,21,-77
FF-0F-7E-01,25038847,-1896,15754,-936,-96,-227,-184
FF-0F-7F-01,25104383,-1872,15688,-506,-96,-227,-184
FF-0F-80-01,25169919,-1886,15724,-490,-282,-255,-558
FF-0F-81-01,25235455,-1720,15942,-686,-282,-255,-558
FF-0F-82-01,25300991,-1676,16070,-828,-464,-322,-999
FF-0F-83-01,25366527,-3610,16036,748,-464,-322,-999
FF-0F-84-01,25432063,-3938,16028,662,-592,-206,-1377
FF-0F-85-01,25497599,-2890,16142,-694,-592,-206,-1377
FF-0F-86-01,25563135,-5794,16190,1328,-517,-208,-1315
FF-0F-87-01,25628671,-6564,15858,1828,-517,-208,-1315
FF-0F-88-01,25694207,-5990,16154,1348,-234,-116,-661
FF-0F-89-01,25759743,-5116,16234,732,-234,-116,-661
FF-0F-8A-01,25825279,-4922,16184,822,-234,-116,-661
FF-0F-8B-01,25890815,-4924,16320,788,10,-100,241
FF-0F-8C-01,25956351,-4742,16222,608,10,-100,241
FF-0F-8D-01,26021887,-4376,16154,868,221,79,848
FF-0F-8E-01,26087423,-3796,16010,630,221,79,848
FF-0F-8F-01,26152959,-3286,16046,-22,387,124,1276
FF-0F-90-01,26218495,-2454,16064,-292,387,124,1276
FF-0F-91-01,26284031,-2190,16116,-102,444,89,1406
FF-0F-92-01,26349567,-1996,15752,400,444,89,1406
FF-0F-93-01,26415103,-1958,15580,-380,419,161,1265
FF-0F-94-01,26480639,-1706,15680,-572,419,161,1265
FF-0F-95-01,26546175,-1130,15960,-1006,349,265,992
FF-0F-96-01,26611711,-1178,16110,-412,349,265,992
FF-0F-97-01,26677247,-1664,16658,-522,255,378,633
FF-0F-98-01,26742783,-1824,16498,-720,255,378,633
FF-0F-99-01,26808319,-1752,16518,-874,188,302,460
FF-0F-9A-01,26873855,-1370,16374,-992,188,302,460
FF-0F-9B-01,26939391,-1232,16008,-660,33,126,380
FF-0F-9C-01,27004927,-616,15656,-814,33,126,380
FF-0F-9D-01,27070463,-536,15620,-896,-138,-198,42
FF-0F-9E-01,27135999,-692,15504,-620,-138,-198,42
FF-0F-9F-01,27201535,-1084,15414,-118,-263,-360,-534
FF-0F-A0-01,27267071,-954,15700,-314,-263,-360,-534
FF-0F-A1-01,27332607,-510,16054,110,-335,-325,-1166
FF-0F-A2-01,27398143,-8,16182,-534,-335,-325,-1166
FF-0F-A3-01,27463679,-1996,16244,-1772,-412,-261,-1757
FF-0F-A4-01,27529215,-5040,16106,-742,-412,-261,-1757
FF-0F-A5-01,27594751,-5112,16196,1230,-536,-54,-1845
FF-0F-A6-01,27660287,-5846,15890,1394,-536,-54,-1845
FF-0F-A7-01,27725823,-5842,16268,1218,-333,-269,-1108
FF-0F-A8-01,27791359,-5236,16604,766,-333,-269,-1108
FF-0F-A9-01,27856895,-4096,16378,412,-149,-65,-148
FF-0F-AA-01,27922431,-4138,16206,398,-149,-65,-148
FF-0F-AB-01,27987967,-4420,16396,986,-149,-65,-148
FF-0F-AC-01,28053503,-4560,16338,1362,24,246,386
FF-0F-AD-01,28119039,-4136,15936,748,24,246,386
FF-0F-AE-01,28184575,-3800,15974,82,287,7,824
FF-0F-AF-01,28250111,-3028,16086,-410,287,7,824
FF-0F-B0-01,28315647,-2264,15942,-936,380,-167,1113
FF-0F-B1-01,28381183,-2066,15820,-490,380,-167,1113
FF-0F-B2-01,28446719,-2240,15720,-386,286,131,1072
FF-0F-B3-01,28512255,-2112,15612,412,286,131,1072
FF-0F-B4-01,28577791,-1568,15904,-162,223,500,831
FF-0F-B5-01,28643327,-1124,16164,-888,223,500,831
FF-0F-B6-01,28708863,-2088,16464,-24,200,448,520
FF-0F-B7-01,28774399,-1992,17046,-1178,200,448,520
FF-0F-B8-01,28839935,-1566,16890,-1036,124,207,330
FF-0F-B9-01,28905471,-1814,16728,-704,124,207,330
FF-0F-BA-01,28971007,-1806,16174,-282,-75,-141,357
FF-0F-BB-01,29036543,-1744,15942,-382,-75,-141,357
FF-0F-BC-01,29102079,-1496,15814,-214,-127,-432,308
FF-0F-BD-01,29167615,-1382,15880,-32,-127,-432,308
FF-0F-BE-01,29233151,-1604,15800,-28,-107,-331,105
FF-0F-BF-01,29298687,-1544,16130,-540,-107,-331,105
FF-0F-C0-01,29364223,-2086,16168,-320,-88,-139,-50
FF-0F-C1-01,29429759,-1694,15956,-402,-88,-139,-50
FF-0F-C2-01,29495295,-1554,16364,-354,-97,-10,-78
FF-0F-C3-01,29560831,-1666,16398,324,-97,-10,-78
FF-0F-C4-01,29626367,-1352,16148,-134,-66,105,-144
FF-0F-C5-01,29691903,-1814,16110,-348,-66,105,-144
FF-0F-C6-01,29757439,-1732,16280,-542,-50,208,-259
FF-0F-C7-01,29822975,-1732,16396,-190,-50,208,-259
FF-0F-C8-01,29888511,-1282,16818,-30,-83,156,-288
FF-0F-C9-01,29954047,-2596,16472,-470,-83,156,-288
FF-0F-CA-01,30019583,-3002,16232,264,-83,156,-288
FF-0F-CB-01,30085119,-2424,16112,-2,-80,5,-165
FF-0F-CC-01,30150655,-2456,15882,-286,-80,5,-165
FF-0F-CD-01,30216191,-2092,16182,-380,-73,-75,-20
FF-0F-CE-01,30281727,-2098,16478,-104,-73,-75,-20
FF-0F-CF-01,30347263,-2010,16334,138,-104,-43,24
FF-0F-D0-01,30412799,-1736,16222,-154,-104,-43,24
FF-0F-D1-01,30478335,-1946,16272,6,-104,-114,33
FF-0F-D2-01,30543871,-1882,16132,-30,-104,-114,33
FF-0F-D3-01,30609407,-1882,16132,-178,-103,-72,-39
FF-0F-D4-01,30674943,-1664,16294,-294,-103,-72,-39
FF-0F-D5-01,30740479,-2122,16322,128,-118,-19,-123
FF-0F-D6-01,30806015,-2462,15992,264,-118,-19,-123
FF-0F-D7-01,30871551,-2480,16100,360,-112,-68,-141
FF-0F-D8-01,30937087,-2148,16300,-82,-112,-68,-141
FF-0F-D9-01,31002623,-1996,16396,-84,-91,-107,-81
FF-0F-DA-01,31068159,-2314,16278,154,-91,-107,-81
FF-0F-DB-01,31133695,-2232,16182,86,-88,-58,-62
FF-0F-DC-01,31199231,-2164,16300,-34,-88,-58,-62
FF-0F-DD-01,31264767,-2154,16236,182,-75,-137,-22
FF-0F-DE-01,31330303,-2142,16100,20,-75,-137,-22
FF-0F-DF-01,31395839,-2204,16118,14,-66,-57,-53
FF-0F-E0-01,31461375,-1802,16392,230,-66,-57,-53
FF-0F-E1-01,31526911,-2632,16346,104,-86,-31,-83
FF-0F-E2-01,31592447,-2488,16168,440,-86,-31,-83
FF-0F-E3-01,31657983,-2212,16028,-54,-60,-133,-45
FF-0F-E4-01,31723519,-2048,16164,-152,-60,-133,-45
FF-0F-E5-01,31789055,-1968,16022,-138,-87,-35,-83
FF-0F-E6-01,31854591,-2262,15924,434,-87,-35,-83
FF-0F-E7-01,31920127,-2346,16058,460,-115,5,-233
FF-0F-E8-01,31985663,-1262,16356,214,-115,5,-233
FF-0F-E9-01,32051199,-1512,16302,-620,-112,-98,-439
FF-0F-EA-01,32116735,-2562,16922,240,-112,-98,-439
FF-0F-EB-01,32182271,-2678,16722,654,-112,-98,-439
FF-0F-EC-01,32247807,-2822,15986,434,-152,-14,-667
FF-0F-ED-01,32313343,-2246,16356,-516,-152,-14,-667
FF-0F-EE-01,32378879,-2932,17468,-328,-130,-129,-725
FF-0F-EF-01,32444415,-4428,16272,406,-130,-129,-725
FF-0F-F0-01,32509951,-4686,15660,1014,-99,152,-588
FF-0F-F1-01,32575487,-4712,16082,1524,-99,152,-588
FF-0F-F2-01,32641023,-3928,15686,1610,-28,332,-72
FF-0F-F3-01,32706559,-3332,15310,1132,-28,332,-72
FF-0F-F4-01,32772095,-2628,15636,-444,85,54,320
FF-0F-F5-01,32837631,-2640,15270,-846,85,54,320
FF-0F-F6-01,32903167,-2392,15840,-1082,85,54,295
FF-0F-F7-01,32968703,-2758,16266,-476,85,54,295
FF-0F-F8-01,33034239,-2860,15506,60,67,-19,161
FF-0F-F9-01,33099775,-2620,15898,544,67,-19,161
FF-0F-FA-01,33165311,-2714,16414,556,40,-192,26
FF-0F-FB-01,33230847,-2668,16520,460,40,-192,26
FF-0F-FC-01,33296383,-3120,16264,138,-2,-63,-94
FF-0F-FD-01,33361919,-3268,16134,410,-2,-63,-94
FF-0F-FE-01,33427455,-3270,16024,364,35,65,-71
FF-0F-FF-01,33492991,-3264,15948,98,35,65,-71
FF-0F-00-02,33558527,-3012,16090,-244,64,98,62
FF-0F-01-02,33624063,-2924,16070,68,64,98,62
FF-0F-02-02,33689599,-3128,15942,242,40,154,148
FF-0F-03-02,33755135,-2966,15682,232,40,154,148
FF-0F-04-02,33820671,-2750,16100,-38,69,-125,196
FF-0F-05-02,33886207,-2288,16534,-314,69,-125,196
FF-0F-06-02,33951743,-2188,16478,-260,51,-129,114
FF-0F-07-02,34017279,-2560,16362,-6,51,-129,114
FF-0F-08-02,34082815,-3114,16248,586,8,62,-15
FF-0F-09-02,34148351,-3004,16024,302,8,62,-15
FF-0F-0A-02,34213887,-2808,16018,-178,30,-61,1
FF-0F-0B-02,34279423,-2432,16028,-460,30,-61,1
FF-0F-0C-02,34344959,-2768,16076,-440,30,-61,1
FF-0F-0D-02,34410495,-3238,15820,414,-5,17,-27
FF-0F-0E-02,34476031,-3294,15682,304,-5,17,-27
FF-0F-0F-02,34541567,-3000,15806,506,-24,22,10
FF-0F-10-02,34607103,-2128,16492,-754,-24,22,10
FF-0F-11-02,34672639,-2262,16698,70,-22,-111,85
FF-0F-12-02,34738175,-2888,16582,350,-22,-111,85
FF-0F-13-02,34803711,-2858,16172,318,-86,79,10
FF-0F-14-02,34869247,-2622,16164,-92,-86,79,10
FF-0F-15-02,34934783,-2542,16078,-474,-33,-183,8
FF-0F-16-02,35000319,-2746,16068,-218,-33,-183,8
FF-0F-17-02,35065855,-2548,16582,-116,-77,-143,-65
FF-0F-18-02,35131391,-2714,16496,62,-77,-143,-65
FF-0F-19-02,35196927,-2520,16424,-330,-131,-58,-104
FF-0F-1A-02,35262463,-2328,16082,-526,-131,-58,-104
FF-0F-1B-02,35327999,-2014,16010,-168,-195,-24,-198
FF-0F-1C-02,35393535,-1164,17012,-1192,-195,-24,-198
FF-0F-1D-02,35459071,-834,16924,-1264,-320,254,-636
FF-0F-1E-02,35524607,-2390,16808,1336,-320,254,-636
FF-0F-1F-02,35590143,-2364,17910,2286,-550,828,-1633
FF-0F-20-02,35655679,-1084,19066,1520,-550,828,-1633
FF-0F-21-02,35721215,-172,20542,682,-520,-190,-2543
FF-0F-22-02,35786751,1238,21468,2918,-520,-190,-2543
FF-0F-23-02,35852287,5818,20082,4192,-461,-1073,-2859
FF-0F-24-02,35917823,7630,19784,2006,-461,-1073,-2859
FF-0F-25-02,35983359,10394,17560,3380,0,-3376,-1233
FF-0F-26-02,36048895,11118,15810,374,0,-3376,-1233
FF-0F-27-02,36114431,10610,16134,1254,437,-3186,1206
FF-0F-28-02,36179967,8152,16336,1768,437,-3186,1206
FF-0F-29-02,36245503,5438,17970,1810,667,-1019,3603
FF-0F-2A-02,36311039,3102,19686,1448,667,-1019,3603
FF-0F-2B-02,36376575,436,20554,996,667,-1019,3603
FF-0F-2C-02,36442111,-2878,21338,2056,679,464,5227
FF-0F-2D-02,36507647,-4358,19496,502,679,464,5227
FF-0F-2E-02,36573183,-5804,18294,1476,717,1039,5780
FF-0F-2F-02,36638719,-7354,17110,1238,717,1039,5780
FF-0F-30-02,36704255,-8150,15664,926,756,1068,5145
FF-0F-31-02,36769791,-9120,13990,624,756,1068,5145
FF-0F-32-02,36835327,-11034,12508,858,414,973,3675
FF-0F-33-02,36900863,-12836,11340,646,414,973,3675
FF-0F-34-02,36966399,-11928,11266,1306,136,944,1468
FF-0F-35-02,37031935,-10374,12250,594,136,944,1468
FF-0F-36-02,37097471,-11138,12284,-956,7,-93,-1173
FF-0F-37-02,37163007,-916,19644,-3634,7,-93,-1173
FF-0F-38-02,37228543,12890,21926,-6432,224,-1829,-2894
FF-0F-39-02,37294079,7180,19172,-4492,224,-1829,-2894
FF-0F-3A-02,37359615,-18064,20002,3412,213,-1212,-2852
FF-0F-3B-02,37425151,-8972,20304,4554,213,-1212,-2852
FF-0F-3C-02,37490687,3796,14728,-4686,93,763,-4321
FF-0F-3D-02,37556223,-9636,15986,1494,93,763,-4321
FF-0F-3E-02,37621759,-2532,18190,1632,391,215,-2856
FF-0F-3F-02,37687295,-2694,17378,-64,391,215,-2856
FF-0F-40-02,37752831,-3964,17048,204,466,-20,-1728
FF-0F-41-02,37818367,-2092,16686,-1352,466,-20,-1728
FF-0F-42-02,37883903,-3024,16754,-480,477,-384,-1117
FF-0F-43-02,37949439,-3306,16324,-168,477,-384,-1117
FF-0F-44-02,38014975,-3406,16294,444,439,-97,-883
FF-0F-45-02,38080511,-3668,16422,272,439,-97,-883
FF-0F-46-02,38146047,-2970,16552,-2156,587,-378,-687
FF-0F-47-02,38211583,-3312,16358,-1362,587,-378,-687
FF-0F-48-02,38277119,-3090,16148,-1554,443,-446,-541
FF-0F-49-02,38342655,-3064,16056,-1990,443,-446,-541
FF-0F-4A-02,38408191,-3096,15946,-950,246,-213,-568
FF-0F-4B-02,38473727,-3158,15944,-1384,246,-213,-568
FF-0F-4C-02,38539263,-3486,15954,-1112,246,-213,-568
FF-0F-4D-02,38604799,-3562,15858,-1288,127,-39,-773
FF-0F-4E-02,38670335,-3566,15762,-1590,127,-39,-773
FF-0F-4F-02,38735871,-3952,15728,-1038,-1,-117,-970
FF-0F-50-02,38801407,-4512,15810,-410,-1,-117,-970
FF-0F-51-02,38866943,-4590,15876,-606,-74,-106,-1221
FF-0F-52-02,38932479,-4956,16116,-796,-74,-106,-1221
FF-0F-53-02,38998015,-5058,16078,-890,-69,-126,-1369
FF-0F-54-02,39063551,-5080,16116,-890,-69,-126,-1369
FF-0F-55-02,39129087,-4862,16350,-2090,-135,-17,-1547
FF-0F-56-02,39194623,-5174,16516,-1374,-135,-17,-1547
FF-0F-57-02,39260159,-5718,17000,-1262,-313,134,-1939
FF-0F-58-02,39325695,-6010,17804,-260,-313,134,-1939
FF-0F-59-02,39391231,-5432,19996,-894,-414,11,-2294
FF-0F-5A-02,39456767,-4252,20890,-2508,-414,11,-2294
FF-0F-5B-02,39522303,-3878,21508,-516,-553,-518,-2898
FF-0F-5C-02,39587839,-2966,21630,-412,-553,-518,-2898
FF-0F-5D-02,39653375,-1598,21356,20,-460,-1294,-4130
FF-0F-5E-02,39718911,-2452,19636,982,-460,-1294,-4130
FF-0F-5F-02,39784447,-6196,18948,-2016,-365,-1805,-4792
FF-0F-60-02,39849983,-11574,29624,-4714,-365,-1805,-4792
FF-0F-61-02,39915519,-4194,21954,908,-295,-1685,-4952
FF-0F-62-02,39981055,-902,19374,1694,-295,-1685,-4952
FF-0F-63-02,40046591,996,17316,2092,100,-4756,-3226
FF-0F-64-02,40112127,4656,15234,-558,100,-4756,-3226
FF-0F-65-02,40177663,6458,13694,-2540,385,-6269,-881
FF-0F-66-02,40243199,5402,12518,-1556,385,-6269,-881
FF-0F-67-02,40308735,4130,11874,-850,685,-1632,1349
FF-0F-68-02,40374271,3110,12630,272,685,-1632,1349
FF-0F-69-02,40439807,2406,13416,222,1303,996,3877
FF-0F-6A-02,40505343,1716,14820,676,1303,996,3877
FF-0F-6B-02,40570879,240,16622,1550,1986,1421,6329
FF-0F-6C-02,40636415,-602,19146,1338,1986,1421,6329
FF-0F-6D-02,40701951,-1492,21780,978,1986,1421,6329
FF-0F-6E-02,40767487,-3100,25182,1016,2440,1670,8464
FF-0F-6F-02,40833023,-5862,28912,-414,2440,1670,8464
FF-0F-70-02,40898559,-13014,32767,532,2575,2525,9892
FF-0F-71-02,40964095,-19278,27456,-706,2575,2525,9892
FF-0F-72-02,41029631,-24364,21740,1134,1784,4023,9613
FF-0F-73-02,41095167,-25348,16434,-2010,1784,4023,9613
FF-0F-74-02,41160703,-25802,12722,-908,557,5248,6702
FF-0F-75-02,41226239,-25434,11314,-398,557,5248,6702
FF-0F-76-02,41291775,-25382,9418,178,-18,4213,3163
FF-0F-77-02,41357311,-21938,8964,-1604,-18,4213,3163
FF-0F-78-02,41422847,-18410,11770,-6462,17,1016,-507
FF-0F-79-02,41488383,16998,31720,-10266,17,1016,-507
FF-0F-7A-02,41553919,1644,19134,-460,160,-1145,-2978
FF-0F-7B-02,41619455,-21408,21698,6154,160,-1145,-2978
FF-0F-7C-02,41684991,444,18216,-134,120,682,-4420
FF-0F-7D-02,41750527,-3364,15578,-3674,120,682,-4420
FF-0F-7E-02,41816063,-4864,16524,-1138,377,223,-3309
FF-0F-7F-02,41881599,-3382,17902,1592,377,223,-3309
FF-0F-80-02,41947135,-3736,18104,1888,346,606,-2194
FF-0F-81-02,42012671,-2764,16822,304,346,606,-2194
FF-0F-82-02,42078207,-720,16442,-2320,697,-703,-1388
FF-0F-83-02,42143743,-912,16822,-2564,697,-703,-1388
FF-0F-84-02,42209279,-1092,16678,-2432,465,-1007,-1184
FF-0F-85-02,42274815,-1562,16294,-2316,465,-1007,-1184
FF-0F-86-02,42340351,-2520,16284,-1284,164,-275,-1297
FF-0F-87-02,42405887,-3442,16480,-756,164,-275,-1297
FF-0F-88-02,42471423,-3536,16290,-92,46,133,-1182
FF-0F-89-02,42536959,-3312,16132,-644,46,133,-1182
FF-0F-8A-02,42602495,-3528,16110,-884,132,-124,-960
FF-0F-8B-02,42668031,-3488,16014,-892,132,-124,-960
FF-0F-8C-02,42733567,-3056,15960,-1706,200,-372,-895
FF-0F-8D-02,42799103,-3502,15792,-1552,200,-372,-895
FF-0F-8E-02,42864639,-3678,15706,-1064,200,-372,-895
FF-0F-8F-02,42930175,-4080,15398,-904,123,-231,-1031
FF-0F-90-02,42995711,-3940,15882,-890,123,-231,-1031
FF-0F-91-02,43061247,-3986,16536,-2006,94,-121,-1177
FF-0F-92-02,43126783,-4614,16714,-974,94,-121,-1177
FF-0F-93-02,43192319,-4430,15950,-854,-31,-32,-1481
FF-0F-94-02,43257855,-4602,16010,-1662,-31,-32,-1481
FF-0F-95-02,43323391,-4706,16652,-2310,-88,-145,-1806
FF-0F-96-02,43388927,-4604,17688,-2044,-88,-145,-1806
FF-0F-97-02,43454463,-4614,18802,-2220,-341,-114,-2244
FF-0F-98-02,43519999,-4402,20534,-1886,-341,-114,-2244
FF-0F-99-02,43585535,-4358,21410,-714,-532,-458,-2862
FF-0F-9A-02,43651071,-3234,21082,260,-532,-458,-2862
FF-0F-9B-02,43716607,-2678,21164,552,-565,-1156,-3981
FF-0F-9C-02,43782143,-3472,21362,-456,-565,-1156,-3981
FF-0F-9D-02,43847679,-192,20556,-2412,-437,-2035,-5002
FF-0F-9E-02,43913215,-9612,18964,2464,-437,-2035,-5002
FF-0F-9F-02,43978751,-12604,31028,-11010,-441,-1993,-5730
FF-0F-A0-02,44044287,-8630,23858,-1852,-441,-1993,-5730
FF-0F-A1-02,44109823,-1512,20858,1348,-415,-1148,-5687
FF-0F-A2-02,44175359,-262,19088,3388,-415,-1148,-5687
FF-0F-A3-02,44240895,5204,22584,-1708,226,-4379,-3262
FF-0F-A4-02,44306431,5834,15512,-236,226,-4379,-3262
FF-0F-A5-02,44371967,6314,9962,72,591,-4156,-128
FF-0F-A6-02,44437503,5418,9918,-108,591,-4156,-128
FF-0F-A7-02,44503039,3668,10194,1270,937,-429,2990
FF-0F-A8-02,44568575,2626,11298,936,937,-429,2990
FF-0F-A9-02,44634111,790,13198,928,1445,1252,5647
FF-0F-AA-02,44699647,-500,15718,966,1445,1252,5647
FF-0F-AB-02,44765183,-1282,18420,1516,1823,1465,7870
FF-0F-AC-02,44830719,-830,20590,1456,1823,1465,7870
FF-0F-AD-02,44896255,-1554,23226,-48,2085,1449,9970
FF-0F-AE-02,44961791,-5452,28294,-188,2085,1449,9970
FF-0F-AF-02,45027327,-13442,32767,1358,2085,1449,9970
FF-0F-B0-02,45092863,-16732,32767,1068,2061,3278,10587
FF-0F-B1-02,45158399,-25460,28298,634,2061,3278,10587
FF-0F-B2-02,45223935,-29942,18026,-2070,822,4173,9612
FF-0F-B3-02,45289471,-30272,12632,-3012,822,4173,9612
FF-0F-B4-02,45355007,-30230,10056,-1384,-35,4110,5426
FF-0F-B5-02,45420543,-29818,8932,-2420,-35,4110,5426
FF-0F-B6-02,45486079,-27278,8248,-4602,-213,2395,764
FF-0F-B7-02,45551615,5132,28466,-7168,-213,2395,764
FF-0F-B8-02,45617151,13466,18840,-2684,116,-981,-3235
FF-0F-B9-02,45682687,-18384,16744,2336,116,-981,-3235
FF-0F-BA-02,45748223,-3598,20336,2980,223,-503,-3814
FF-0F-BB-02,45813759,-1440,16140,-6020,223,-503,-3814
FF-0F-BC-02,45879295,-5636,16350,-1744,339,-538,-3426
FF-0F-BD-02,45944831,-2934,17576,-1548,339,-538,-3426
FF-0F-BE-02,46010367,-3830,17940,1800,252,758,-2337
FF-0F-BF-02,46075903,-2762,17224,1726,252,758,-2337
FF-0F-C0-02,46141439,-1420,16662,-12,478,218,-1536
FF-0F-C1-02,46206975,-2048,16784,-2756,478,218,-1536
FF-0F-C2-02,46272511,-1440,16728,-2162,595,-1116,-1132
FF-0F-C3-02,46338047,-1974,16502,-2112,595,-1116,-1132
FF-0F-C4-02,46403583,-2246,16252,-1238,313,-816,-1068
FF-0F-C5-02,46469119,-2324,16380,-2010,313,-816,-1068
FF-0F-C6-02,46534655,-2822,16396,-1218,179,-281,-1076
FF-0F-C7-02,46600191,-3748,16194,-730,179,-281,-1076
FF-0F-C8-02,46665727,-3268,16214,-1250,106,-48,-1005
FF-0F-C9-02,46731263,-3320,15930,-1304,106,-48,-1005
FF-0F-CA-02,46796799,-2922,15900,-1272,98,-382,-944
FF-0F-CB-02,46862335,-2802,15598,-1706,98,-382,-944
FF-0F-CC-02,46927871,-3772,15768,-1532,25,-309,-1272
FF-0F-CD-02,46993407,-4316,15594,-746,25,-309,-1272
FF-0F-CE-02,47058943,-4518,15530,-914,25,-309,-1272
FF-0F-CF-02,47124479,-4802,15872,-462,-1,-116,-1509
FF-0F-D0-02,47190015,-4788,16466,-1102,-1,-116,-1509
FF-0F-D1-02,47255551,-5104,16530,-1038,62,-96,-1559
FF-0F-D2-02,47321087,-4982,15888,-976,62,-96,-1559
FF-0F-D3-02,47386623,-5300,16544,-1658,22,-68,-1680
FF-0F-D4-02,47452159,-5060,17486,-1964,22,-68,-1680
FF-0F-D5-02,47517695,-4968,17368,-1844,-135,-61,-1970
FF-0F-D6-02,47583231,-4796,18252,-1280,-135,-61,-1970
FF-0F-D7-02,47648767,-4536,20280,-1560,-171,-524,-2473
FF-0F-D8-02,47714303,-4016,21252,-1670,-171,-524,-2473
FF-0F-D9-02,47779839,-3636,21594,76,-428,-906,-3317
FF-0F-DA-02,47845375,-2042,22022,-1462,-428,-906,-3317
FF-0F-DB-02,47910911,-308,21338,-2912,-480,-1668,-4512
FF-0F-DC-02,47976447,-5454,19582,3792,-480,-1668,-4512
FF-0F-DD-02,48041983,-11022,22802,-9032,-313,-1714,-5591
FF-0F-DE-02,48107519,-12632,26574,-8292,-313,-1714,-5591
FF-0F-DF-02,48173055,-6422,22776,802,-282,-1119,-6168
FF-0F-E0-02,48238591,1786,19472,2464,-282,-1119,-6168
FF-0F-E1-02,48304127,2492,20238,3998,531,-3365,-4344
FF-0F-E2-02,48369663,7050,13868,-5424,531,-3365,-4344
FF-0F-E3-02,48435199,7786,10348,158,935,-5501,-253
