prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-5E-00,6164479,376,-114,16688,-24,-4,-9
FF-0F-5F-00,6230015,404,-154,16784,-24,-5,-10
FF-0F-60-00,6295551,378,-154,16684,-24,-5,-10
FF-0F-61-00,6361087,396,-144,16772,-23,-4,-10
FF-0F-62-00,6426623,362,-118,16760,-23,-4,-10
FF-0F-63-00,6492159,396,-136,16766,-23,-5,-10
FF-0F-64-00,6557695,358,-138,16620,-23,-5,-10
FF-0F-65-00,6623231,378,-196,16692,-24,-4,-10
FF-0F-66-00,6688767,400,-154,16786,-24,-4,-10
FF-0F-67-00,6754303,400,-148,16784,-24,-4,-10
FF-0F-68-00,6819839,374,-166,16704,-24,-4,-10
FF-0F-69-00,6885375,320,-166,16686,-24,-5,-10
FF-0F-6A-00,6950911,360,-184,16744,-24,-5,-10
FF-0F-6B-00,7016447,348,-124,16680,-23,-3,-9
FF-0F-6C-00,7081983,384,-166,16766,-23,-3,-9
FF-0F-6D-00,7147519,408,-160,16764,-24,-4,-9
FF-0F-6E-00,7213055,362,-118,16784,-24,-4,-9
FF-0F-6F-00,7278591,400,-128,16686,-24,-4,-9
FF-0F-70-00,7344127,386,-108,16784,-24,-4,-9
FF-0F-71-00,7409663,396,-162,16778,-24,-4,-9
FF-0F-72-00,7475199,382,-168,16692,-24,-5,-10
FF-0F-73-00,7540735,368,-118,16692,-24,-5,-10
FF-0F-74-00,7606271,362,-146,16752,-23,-4,-10
FF-0F-75-00,7671807,384,-146,16686,-23,-4,-10
FF-0F-76-00,7737343,340,-138,16628,-25,-4,-9
FF-0F-77-00,7802879,366,-124,16752,-25,-4,-9
FF-0F-78-00,7868415,392,-156,16764,-24,-5,-9
FF-0F-79-00,7933951,368,-130,16692,-24,-5,-9
FF-0F-7A-00,7999487,392,-174,16756,-24,-4,-10
FF-0F-7B-00,8065023,410,-172,16754,-24,-4,-10
FF-0F-7C-00,8130559,406,-154,16798,-24,-5,-10
FF-0F-7D-00,8196095,408,-148,16734,-24,-5,-10
FF-0F-7E-00,8261631,378,-126,16736,-24,-4,-9
FF-0F-7F-00,8327167,380,-168,16660,-24,-4,-9
FF-0F-80-00,8392703,368,-152,16746,-24,-4,-10
FF-0F-81-00,8458239,352,-182,16754,-24,-4,-10
FF-0F-82-00,8523775,378,-144,16720,-24,-4,-10
FF-0F-83-00,8589311,386,-110,16754,-24,-4,-10
FF-0F-84-00,8654847,372,-166,16746,-25,-4,-10
FF-0F-85-00,8720383,364,-176,16728,-25,-4,-10
FF-0F-86-00,8785919,354,-186,16704,-25,-4,-10
FF-0F-87-00,8851455,406,-166,16764,-25,-4,-10
FF-0F-88-00,8916991,366,-156,16726,-23,-4,-10
FF-0F-89-00,8982527,390,-156,16702,-23,-4,-10
FF-0F-8A-00,9048063,372,-140,16730,-24,-4,-9
FF-0F-8B-00,9113599,358,-148,16720,-24,-4,-9
FF-0F-8C-00,9179135,384,-178,16720,-24,-4,-10
FF-0F-8D-00,9244671,362,-148,16746,-24,-4,-10
FF-0F-8E-00,9310207,396,-156,16734,-24,-4,-10
FF-0F-8F-00,9375743,368,-114,16728,-24,-4,-10
FF-0F-90-00,9441279,348,-170,16748,-24,-4,-11
FF-0F-91-00,9506815,376,-118,16798,-24,-4,-11
FF-0F-92-00,9572351,356,-168,16644,-24,-4,-11
FF-0F-93-00,9637887,376,-176,16668,-24,-4,-10
FF-0F-94-00,9703423,386,-134,16730,-24,-4,-10
FF-0F-95-00,9768959,378,-160,16730,-25,-5,-10
FF-0F-96-00,9834495,368,-148,16738,-25,-5,-10
FF-0F-97-00,9900031,402,-190,16710,-24,-4,-10
FF-0F-98-00,9965567,368,-184,16756,-24,-4,-10
FF-0F-99-00,10031103,382,-180,16786,-24,-4,-10
FF-0F-9A-00,10096639,372,-172,16740,-24,-4,-10
FF-0F-9B-00,10162175,406,-160,16714,-24,-4,-10
FF-0F-9C-00,10227711,408,-124,16690,-24,-4,-10
FF-0F-9D-00,10293247,342,-124,16752,-25,-4,-10
FF-0F-9E-00,10358783,356,-154,16706,-25,-4,-10
FF-0F-9F-00,10424319,376,-170,16708,-24,-4,-11
FF-0F-A0-00,10489855,392,-130,16702,-24,-4,-11
FF-0F-A1-00,10555391,406,-154,16774,-25,-3,-8
FF-0F-A2-00,10620927,414,-160,16770,-25,-3,-8
FF-0F-A3-00,10686463,410,-122,16736,-24,-4,-10
FF-0F-A4-00,10751999,352,-82,16678,-24,-4,-10
FF-0F-A5-00,10817535,386,-160,16768,-24,-4,-11
FF-0F-A6-00,10883071,372,-134,16754,-24,-4,-11
FF-0F-A7-00,10948607,406,-122,16682,-24,-4,-10
